OrderId,OrderStatus,OrderType,IsBusinessOrder,IsReplacementOrder,PurchaseDate,Year,YearMonth,YearQuarter,YearWeek,weekday,LastUpdateDate,LatestShipDate,NumberOfItemsShipped,NumberOfItemsUnshipped,ShipDate,Amount,PostalCode,CountryCode,City,Province,Region
054,Shipped,StandardOrder,0,0,2022-08-15 18:47:11,2022,202208,2022Q3,2022W33,1,2022-08-16 17:09:10,2022-08-16 23:59:59,1,0,2022-08-16 23:59:59,19.99,03010,IT,ACUTO,FR,LAZIO
061,Shipped,StandardOrder,0,0,2022-08-07 19:15:30,2022,202208,2022Q3,2022W31,7,2022-08-17 02:44:42,2022-08-08 23:59:59,1,0,2022-08-08 23:59:59,18.99,62027,IT,SAN SEVERINO MARCHE,MC,MARCHE
142,Shipped,StandardOrder,0,0,2022-09-04 21:35:35,2022,202209,2022Q3,2022W35,7,2022-09-05 03:31:53,2022-09-05 23:59:59,2,0,2022-09-05 23:59:59,41.98,10010,IT,ORIO CANAVESE,TO,PIEMONTE
155,Shipped,StandardOrder,0,0,2022-09-08 19:15:05,2022,202209,2022Q3,2022W36,4,2022-09-08 22:41:22,2022-09-08 23:59:59,1,0,2022-09-08 23:59:59,19.99,96100,IT,SIRACUSA,SR,SICILIA
182,Shipped,StandardOrder,0,0,2022-09-16 14:58:31,2022,202209,2022Q3,2022W37,5,2022-09-17 01:58:18,2022-09-16 23:59:59,1,0,2022-09-16 23:59:59,20.99,20823,IT,LENTATE SUL SEVESO,MB,LOMBARDIA
216,Shipped,StandardOrder,0,0,2022-09-21 09:37:18,2022,202209,2022Q3,2022W38,3,2022-09-21 17:28:11,2022-09-21 23:59:59,1,0,2022-09-21 23:59:59,19.99,88021,IT,BORGIA,CZ,CALABRIA
225,Shipped,StandardOrder,0,0,2022-09-24 15:22:35,2022,202209,2022Q3,2022W38,6,2022-09-24 22:32:40,2022-09-25 23:59:59,1,0,2022-09-25 23:59:59,27.99,27010,IT,MIRADOLO TERME,PV,LOMBARDIA
286,Shipped,StandardOrder,1,0,2022-09-30 17:48:22,2022,202209,2022Q3,2022W39,5,2022-10-02 00:51:49,2022-10-01 23:59:59,1,0,2022-10-01 23:59:59,18.98,71121,IT,FOGGIA,FG,PUGLIA
291,Shipped,StandardOrder,0,0,2022-10-01 17:12:38,2022,202210,2022Q4,2022W39,6,2022-10-02 17:05:44,2022-10-02 23:59:59,1,0,2022-10-02 23:59:59,22.98,37131,IT,VERONA,VR,VENETO
301,Shipped,StandardOrder,0,0,2022-10-02 14:42:34,2022,202210,2022Q4,2022W39,7,2022-10-02 22:20:53,2022-10-03 23:59:59,1,0,2022-10-03 23:59:59,18.99,80036,IT,PALMA CAMPANIA,NaN,CAMPANIA
328,Shipped,StandardOrder,0,0,2022-10-04 09:48:55,2022,202210,2022Q4,2022W40,2,2022-10-04 14:10:34,2022-10-04 23:59:59,1,0,2022-10-04 23:59:59,18.99,87019,IT,SPEZZANO ALBANESE,CS,CALABRIA
432,Shipped,StandardOrder,0,0,2022-10-10 12:39:35,2022,202210,2022Q4,2022W41,1,2022-10-10 19:55:47,2022-10-10 23:59:59,1,0,2022-10-10 23:59:59,19.99,03037,IT,PONTECORVO,FR,LAZIO
030,Canceled,StandardOrder,0,0,2022-08-10 21:47:20,2022,202208,2022Q3,2022W32,3,2022-08-10 21:48:20,2022-08-10 23:59:59,0,0,2022-08-10 23:59:59,0.0,NA,NA,NA,NaN,NAN
056,Shipped,StandardOrder,0,0,2022-08-14 13:52:44,2022,202208,2022Q3,2022W32,7,2022-08-16 17:35:04,2022-08-15 23:59:59,1,0,2022-08-15 23:59:59,18.99,83031,IT,ARIANO IRPINO,AV,CAMPANIA
471,Shipped,StandardOrder,0,0,2022-10-11 20:16:38,2022,202210,2022Q4,2022W41,2,2022-10-12 17:18:59,2022-10-12 23:59:59,1,0,2022-10-12 23:59:59,20.99,27020,IT,MARCIGNAGO,PV,LOMBARDIA
059,Shipped,StandardOrder,0,0,2022-08-15 21:33:46,2022,202208,2022Q3,2022W33,1,2022-08-16 23:33:25,2022-08-16 23:59:59,1,0,2022-08-16 23:59:59,18.99,33039,IT,GRADISCA DI SEDEGLIANO,UD,FRIULI-VENEZIA GIULIA
167,Shipped,StandardOrder,0,0,2022-09-11 20:51:46,2022,202209,2022Q3,2022W36,7,2022-09-13 11:00:48,2022-09-18 23:59:59,2,0,2022-09-18 23:59:59,41.98,44011,IT,FILO,FE,EMILIA-ROMAGNA
406,Shipped,StandardOrder,0,0,2022-10-08 23:11:07,2022,202210,2022Q4,2022W40,6,2022-10-09 09:21:29,2022-10-09 23:59:59,3,0,2022-10-09 23:59:59,56.97,52100,IT,AREZZO,AR,TOSCANA
407,Shipped,StandardOrder,0,0,2022-10-09 00:02:59,2022,202210,2022Q4,2022W40,7,2022-10-09 12:56:38,2022-10-09 23:59:59,1,0,2022-10-09 23:59:59,18.99,71122,IT,FOGGIA,FG,PUGLIA
497,Shipped,StandardOrder,1,0,2022-10-13 20:26:39,2022,202210,2022Q4,2022W41,4,2022-10-14 03:25:15,2022-10-14 23:59:59,2,0,2022-10-14 23:59:59,37.96,24059,IT,URGNANO,BG,LOMBARDIA
234,Shipped,StandardOrder,0,0,2022-09-25 21:03:46,2022,202209,2022Q3,2022W38,7,2022-09-26 04:15:47,2022-09-26 23:59:59,1,0,2022-09-26 23:59:59,20.99,20064,IT,GORGONZOLA,MI,LOMBARDIA
262,Shipped,StandardOrder,1,0,2022-09-28 14:58:22,2022,202209,2022Q3,2022W39,3,2022-09-29 09:29:18,2022-09-29 23:59:59,1,0,2022-09-29 23:59:59,34.98,00153,IT,ROMA,RM,LAZIO
322,Shipped,StandardOrder,0,0,2022-10-03 20:09:37,2022,202210,2022Q4,2022W40,1,2022-10-04 00:40:40,2022-10-03 23:59:59,1,0,2022-10-03 23:59:59,18.99,23897,IT,VIGANO',LC,LOMBARDIA
357,Shipped,StandardOrder,0,0,2022-10-05 21:47:53,2022,202210,2022Q4,2022W40,3,2022-10-06 18:23:20,2022-10-06 23:59:59,1,0,2022-10-06 23:59:59,34.99,96012,IT,AVOLA,SR,SICILIA
394,Shipped,StandardOrder,0,0,2022-10-07 16:30:46,2022,202210,2022Q4,2022W40,5,2022-10-08 19:54:44,2022-10-08 23:59:59,2,0,2022-10-08 23:59:59,42.97,48015,IT,CASTIGLIONE,RA,EMILIA-ROMAGNA
235,Shipped,StandardOrder,0,0,2022-09-26 12:38:55,2022,202209,2022Q3,2022W39,1,2022-09-26 22:21:25,2022-09-26 23:59:59,1,0,2022-09-26 23:59:59,20.99,28019,IT,SUNO,NO,PIEMONTE
381,Shipped,StandardOrder,0,0,2022-10-07 11:23:19,2022,202210,2022Q4,2022W40,5,2022-10-07 22:07:31,2022-10-07 23:59:59,1,0,2022-10-07 23:59:59,29.99,96011,IT,AUGUSTA,SR,SICILIA
462,Shipped,StandardOrder,0,0,2022-10-11 04:52:07,2022,202210,2022Q4,2022W41,2,2022-10-12 01:47:01,2022-10-12 23:59:59,1,0,2022-10-12 23:59:59,19.99,42045,IT,LUZZARA,RE,EMILIA-ROMAGNA
047,Shipped,StandardOrder,0,0,2022-08-12 08:00:45,2022,202208,2022Q3,2022W32,5,2022-08-13 00:35:40,2022-08-12 23:59:59,1,0,2022-08-12 23:59:59,23.98,45010,IT,PETTORAZZA GRIMANI,RO,VENETO
183,Shipped,StandardOrder,0,0,2022-09-16 20:32:03,2022,202209,2022Q3,2022W37,5,2022-09-17 02:49:45,2022-09-16 23:59:59,1,0,2022-09-16 23:59:59,20.99,10090,IT,SAN RAFFAELE CIMENA,TO,PIEMONTE
226,Shipped,StandardOrder,0,0,2022-09-24 22:02:53,2022,202209,2022Q3,2022W38,6,2022-09-25 01:13:41,2022-09-25 23:59:59,1,0,2022-09-25 23:59:59,20.99,20162,IT,MILANO,MI,LOMBARDIA
289,Shipped,StandardOrder,0,0,2022-09-30 22:56:07,2022,202209,2022Q3,2022W39,5,2022-10-02 09:16:08,2022-10-01 23:59:59,1,0,2022-10-01 23:59:59,18.99,29022,IT,BOBBIO,PC,EMILIA-ROMAGNA
486,Shipped,StandardOrder,0,0,2022-10-12 16:25:23,2022,202210,2022Q4,2022W41,3,2022-10-13 15:11:32,2022-10-13 23:59:59,2,0,2022-10-13 23:59:59,41.98,00188,IT,ROMA,RM,LAZIO
050,Shipped,StandardOrder,0,0,2022-08-13 22:22:45,2022,202208,2022Q3,2022W32,6,2022-08-14 01:07:07,2022-08-13 23:59:59,1,0,2022-08-13 23:59:59,19.99,38064,IT,FOLGARIA,TN,TRENTINO-ALTO ADIGE
244,Shipped,StandardOrder,0,0,2022-09-27 18:35:38,2022,202209,2022Q3,2022W39,2,2022-09-27 22:04:16,2022-09-27 23:59:59,1,0,2022-09-27 23:59:59,20.99,15033,IT,CASALE MONFERRATO,AL,PIEMONTE
439,Shipped,StandardOrder,0,0,2022-10-10 15:16:13,2022,202210,2022Q4,2022W41,1,2022-10-11 00:01:12,2022-10-10 23:59:59,1,0,2022-10-10 23:59:59,19.99,80035,IT,NOLA,NaN,CAMPANIA
316,Shipped,StandardOrder,0,0,2022-10-02 17:18:16,2022,202210,2022Q4,2022W39,7,2022-10-03 20:47:25,2022-10-04 23:59:59,1,0,2022-10-04 23:59:59,18.99,24047,IT,TREVIGLIO,BG,LOMBARDIA
356,Shipped,StandardOrder,0,0,2022-10-06 09:23:33,2022,202210,2022Q4,2022W40,4,2022-10-06 15:10:53,2022-10-06 23:59:59,1,0,2022-10-06 23:59:59,19.99,88100,IT,CATANZARO,CZ,CALABRIA
253,Shipped,StandardOrder,0,0,2022-09-28 09:48:08,2022,202209,2022Q3,2022W39,3,2022-09-28 20:03:27,2022-09-28 23:59:59,1,0,2022-09-28 23:59:59,20.49,80067,IT,SORRENTO,NaN,CAMPANIA
247,Shipped,StandardOrder,1,0,2022-09-27 06:26:44,2022,202209,2022Q3,2022W39,2,2022-09-28 02:20:19,2022-09-27 23:59:59,1,0,2022-09-27 23:59:59,18.98,25128,IT,BRESCIA,BS,LOMBARDIA
102,Shipped,StandardOrder,0,0,2022-08-24 16:18:34,2022,202208,2022Q3,2022W34,3,2022-08-25 06:06:03,2022-08-24 23:59:59,1,0,2022-08-24 23:59:59,18.99,47924,IT,RIMINI,RN,EMILIA-ROMAGNA
110,Shipped,StandardOrder,0,0,2022-08-26 20:55:42,2022,202208,2022Q3,2022W34,5,2022-08-27 03:39:46,2022-08-27 23:59:59,1,0,2022-08-27 23:59:59,18.99,24068,IT,SERIATE,BG,LOMBARDIA
127,Shipped,StandardOrder,0,0,2022-08-30 11:53:29,2022,202208,2022Q3,2022W35,2,2022-08-31 09:03:30,2022-08-30 23:59:59,2,0,2022-08-30 23:59:59,69.98,50053,IT,EMPOLI,FI,TOSCANA
135,Shipped,StandardOrder,0,0,2022-09-02 21:32:01,2022,202209,2022Q3,2022W35,5,2022-09-03 01:55:45,2022-09-03 23:59:59,1,0,2022-09-03 23:59:59,17.99,44019,IT,DUCENTOLA,FE,EMILIA-ROMAGNA
455,Shipped,StandardOrder,0,0,2022-10-11 03:47:31,2022,202210,2022Q4,2022W41,2,2022-10-11 22:33:50,2022-10-11 23:59:59,1,0,2022-10-11 23:59:59,19.99,00149,IT,ROMA,RM,LAZIO
119,Shipped,StandardOrder,0,0,2022-08-26 21:44:57,2022,202208,2022Q3,2022W34,5,2022-08-28 17:58:43,2022-08-27 23:59:59,1,0,2022-08-27 23:59:59,18.99,70121,IT,BARI,BA,PUGLIA
313,Shipped,StandardOrder,0,0,2022-10-01 07:58:23,2022,202210,2022Q4,2022W39,6,2022-10-03 16:59:13,2022-10-03 23:59:59,1,0,2022-10-03 23:59:59,18.99,23900,IT,LECCO,LC,LOMBARDIA
436,Shipped,StandardOrder,0,0,2022-10-10 11:13:54,2022,202210,2022Q4,2022W41,1,2022-10-10 23:41:01,2022-10-10 23:59:59,1,0,2022-10-10 23:59:59,19.99,47521,IT,CESENA,NaN,NAN
488,Shipped,StandardOrder,0,0,2022-10-13 09:44:57,2022,202210,2022Q4,2022W41,4,2022-10-13 17:31:04,2022-10-14 23:59:59,1,0,2022-10-14 23:59:59,20.99,36071,IT,ARZIGNANO,VI,VENETO
018,Shipped,StandardOrder,0,0,2022-08-08 09:48:07,2022,202208,2022Q3,2022W32,1,2022-08-08 17:00:08,2022-08-08 23:59:59,1,0,2022-08-08 23:59:59,18.99,31038,IT,PAESE,TV,VENETO
185,Shipped,StandardOrder,0,0,2022-09-17 07:33:25,2022,202209,2022Q3,2022W37,6,2022-09-17 21:26:22,2022-09-17 23:59:59,1,0,2022-09-17 23:59:59,17.99,55100,IT,LUCCA,LU,TOSCANA
360,Shipped,StandardOrder,0,0,2022-10-06 19:02:28,2022,202210,2022Q4,2022W40,4,2022-10-06 22:01:44,2022-10-06 23:59:59,1,0,2022-10-06 23:59:59,12.99,57025,IT,PIOMBINO,LI,TOSCANA
422,Shipped,StandardOrder,0,0,2022-10-09 12:33:25,2022,202210,2022Q4,2022W40,7,2022-10-10 12:16:52,2022-10-10 23:59:59,1,0,2022-10-10 23:59:59,18.99,10078,IT,VENARIA REALE,TO,PIEMONTE
153,Shipped,StandardOrder,0,0,2022-09-08 11:56:44,2022,202209,2022Q3,2022W36,4,2022-09-08 18:07:30,2022-09-09 23:59:59,1,0,2022-09-09 23:59:59,37.99,17017,IT,ROCCAVIGNALE,SV,LIGURIA
419,Shipped,StandardOrder,0,0,2022-10-09 12:03:26,2022,202210,2022Q4,2022W40,7,2022-10-10 04:16:08,2022-10-10 23:59:59,1,0,2022-10-10 23:59:59,19.99,42100,IT,REGGIO NELL'EMILIA,RE,EMILIA-ROMAGNA
166,Shipped,StandardOrder,0,0,2022-09-12 08:29:06,2022,202209,2022Q3,2022W37,1,2022-09-13 00:31:58,2022-09-13 23:59:59,1,0,2022-09-13 23:59:59,17.99,20143,IT,MILANO,MI,LOMBARDIA
311,Shipped,StandardOrder,0,0,2022-10-01 07:41:49,2022,202210,2022Q4,2022W39,6,2022-10-03 14:55:31,2022-10-03 23:59:59,1,0,2022-10-03 23:59:59,18.99,23100,IT,SONDRIO,SO,LOMBARDIA
020,Shipped,StandardOrder,0,0,2022-08-08 11:29:47,2022,202208,2022Q3,2022W32,1,2022-08-08 22:04:39,2022-08-08 23:59:59,1,0,2022-08-08 23:59:59,18.99,19038,IT,SARZANA,SP,LIGURIA
070,Shipped,StandardOrder,0,0,2022-08-18 09:41:30,2022,202208,2022Q3,2022W33,4,2022-08-18 18:25:19,2022-08-18 23:59:59,1,0,2022-08-18 23:59:59,18.99,19123,IT,LA SPEZIA,SP,LIGURIA
080,Shipped,StandardOrder,0,0,2022-08-19 12:02:40,2022,202208,2022Q3,2022W33,5,2022-08-20 03:50:01,2022-08-19 23:59:59,1,0,2022-08-19 23:59:59,18.99,91025,IT,MARSALA,TP,SICILIA
224,Shipped,StandardOrder,0,0,2022-09-23 22:25:25,2022,202209,2022Q3,2022W38,5,2022-09-24 21:49:56,2022-09-24 23:59:59,1,0,2022-09-24 23:59:59,20.99,22063,IT,CANTÙ,CO,LOMBARDIA
130,Shipped,StandardOrder,0,0,2022-09-01 08:15:07,2022,202209,2022Q3,2022W35,4,2022-09-02 16:51:39,2022-09-02 23:59:59,1,0,2022-09-02 23:59:59,30.48,43123,IT,PARMA,PR,EMILIA-ROMAGNA
179,Shipped,StandardOrder,0,0,2022-09-16 17:46:48,2022,202209,2022Q3,2022W37,5,2022-09-16 20:50:27,2022-09-16 23:59:59,2,0,2022-09-16 23:59:59,35.98,21056,IT,INDUNO OLONA,VA,LOMBARDIA
306,Shipped,StandardOrder,0,0,2022-10-02 15:23:42,2022,202210,2022Q4,2022W39,7,2022-10-02 23:33:31,2022-10-03 23:59:59,1,0,2022-10-03 23:59:59,18.99,00055,IT,LADISPOLI,RM,LAZIO
426,Shipped,StandardOrder,0,0,2022-10-10 05:07:23,2022,202210,2022Q4,2022W41,1,2022-10-10 17:31:08,2022-10-10 23:59:59,1,0,2022-10-10 23:59:59,18.99,43036,IT,FIDENZA,PR,EMILIA-ROMAGNA
240,Shipped,StandardOrder,0,0,2022-09-27 16:12:33,2022,202209,2022Q3,2022W39,2,2022-09-27 21:34:32,2022-09-27 23:59:59,4,0,2022-09-27 23:59:59,111.96,00188,IT,ROMA,RM,LAZIO
267,Shipped,StandardOrder,0,0,2022-09-29 10:59:49,2022,202209,2022Q3,2022W39,4,2022-09-30 00:08:31,2022-09-29 23:59:59,1,0,2022-09-29 23:59:59,17.99,50053,IT,EMPOLI,FI,TOSCANA
273,Shipped,StandardOrder,0,0,2022-09-27 10:19:22,2022,202209,2022Q3,2022W39,2,2022-09-30 23:26:08,2022-09-27 23:59:59,1,0,2022-09-27 23:59:59,27.99,20099,IT,SESTO SAN GIOVANNI,MI,LOMBARDIA
139,Shipped,StandardOrder,0,0,2022-09-03 15:23:02,2022,202209,2022Q3,2022W35,6,2022-09-05 02:09:54,2022-09-04 23:59:59,1,0,2022-09-04 23:59:59,27.99,20900,IT,MONZA,MB,LOMBARDIA
007,Shipped,StandardOrder,0,0,2022-08-03 17:19:15,2022,202208,2022Q3,2022W31,3,2022-08-03 22:26:16,2022-08-04 23:59:59,1,0,2022-08-04 23:59:59,19.99,65122,IT,PESCARA,PE,ABRUZZI
124,Shipped,StandardOrder,0,0,2022-08-28 22:02:59,2022,202208,2022Q3,2022W34,7,2022-08-29 17:48:53,2022-08-29 23:59:59,1,0,2022-08-29 23:59:59,18.99,44123,IT,FERRARA,FE,EMILIA-ROMAGNA
160,Shipped,StandardOrder,0,0,2022-09-10 11:08:26,2022,202209,2022Q3,2022W36,6,2022-09-10 23:29:26,2022-09-11 23:59:59,1,0,2022-09-11 23:59:59,20.99,43045,IT,FORNOVO DI TARO,PR,EMILIA-ROMAGNA
315,Shipped,StandardOrder,0,0,2022-10-03 13:25:41,2022,202210,2022Q4,2022W40,1,2022-10-03 18:33:28,2022-10-03 23:59:59,2,0,2022-10-03 23:59:59,69.98,53100,IT,SIENA,SI,TOSCANA
351,Shipped,StandardOrder,0,0,2022-10-05 21:16:54,2022,202210,2022Q4,2022W40,3,2022-10-06 02:21:43,2022-10-06 23:59:59,1,0,2022-10-06 23:59:59,19.99,00136,IT,ROMA,RM,LAZIO
099,Shipped,StandardOrder,0,0,2022-08-24 09:37:30,2022,202208,2022Q3,2022W34,3,2022-08-24 21:06:20,2022-08-24 23:59:59,1,0,2022-08-24 23:59:59,19.99,32016,IT,PIEVE D'ALPAGO,BL,VENETO
150,Shipped,StandardOrder,0,0,2022-09-06 13:35:04,2022,202209,2022Q3,2022W36,2,2022-09-07 09:00:12,2022-09-06 23:59:59,1,0,2022-09-06 23:59:59,31.98,87040,IT,CASTROLIBERO,CS,CALABRIA
279,Shipped,StandardOrder,0,0,2022-09-30 23:05:50,2022,202209,2022Q3,2022W39,5,2022-10-01 03:10:01,2022-10-01 23:59:59,1,0,2022-10-01 23:59:59,19.99,37024,IT,NEGRAR DI VALPOLICELLA,VR,VENETO
355,Shipped,StandardOrder,0,0,2022-10-05 20:30:44,2022,202210,2022Q4,2022W40,3,2022-10-06 12:33:52,2022-10-05 23:59:59,1,0,2022-10-05 23:59:59,19.99,33080,IT,PORCIA,PN,FRIULI-VENEZIA GIULIA
460,Shipped,StandardOrder,0,0,2022-10-11 19:34:13,2022,202210,2022Q4,2022W41,2,2022-10-12 00:07:44,2022-10-11 23:59:59,1,0,2022-10-11 23:59:59,19.99,50025,IT,MONTESPERTOLI,FI,TOSCANA
468,Shipped,StandardOrder,0,0,2022-10-12 09:18:13,2022,202210,2022Q4,2022W41,3,2022-10-12 16:52:45,2022-10-12 23:59:59,2,0,2022-10-12 23:59:59,41.98,21100,IT,VARESE,VA,LOMBARDIA
477,Shipped,StandardOrder,0,0,2022-10-10 16:04:52,2022,202210,2022Q4,2022W41,1,2022-10-12 19:30:58,2022-10-10 23:59:59,1,0,2022-10-10 23:59:59,23.98,22063,IT,VIGHIZZOLO DI CANTU',CO,LOMBARDIA
071,Shipped,StandardOrder,0,0,2022-08-17 22:03:20,2022,202208,2022Q3,2022W33,3,2022-08-18 19:32:51,2022-08-22 23:59:59,1,0,2022-08-22 23:59:59,18.99,27030,IT,CASTELLO D'AGOGNA,PV,LOMBARDIA
222,Shipped,StandardOrder,0,0,2022-09-23 20:05:28,2022,202209,2022Q3,2022W38,5,2022-09-23 22:19:28,2022-09-23 23:59:59,1,0,2022-09-23 23:59:59,20.99,09010,IT,VILLASPECIOSA,CA,SARDEGNA
319,Shipped,StandardOrder,0,0,2022-10-03 14:49:57,2022,202210,2022Q4,2022W40,1,2022-10-03 21:53:00,2022-10-04 23:59:59,1,0,2022-10-04 23:59:59,18.99,10153,IT,TORINO,TO,PIEMONTE
015,Shipped,StandardOrder,0,0,2022-08-05 18:29:18,2022,202208,2022Q3,2022W31,5,2022-08-07 15:44:20,2022-08-06 23:59:59,1,0,2022-08-06 23:59:59,18.99,52028,IT,TERRANUOVA BRACCIOLINI,AR,TOSCANA
297,Shipped,StandardOrder,0,0,2022-10-01 00:43:28,2022,202210,2022Q4,2022W39,6,2022-10-02 20:28:04,2022-10-03 23:59:59,2,0,2022-10-03 23:59:59,37.98,41058,IT,VIGNOLA,MO,EMILIA-ROMAGNA
298,Shipped,StandardOrder,0,0,2022-10-01 20:48:17,2022,202210,2022Q4,2022W39,6,2022-10-02 21:22:28,2022-10-02 23:59:59,1,0,2022-10-02 23:59:59,18.99,40050,IT,SAN BENEDETTO DEL QUERCETO,BO,EMILIA-ROMAGNA
327,Shipped,StandardOrder,0,0,2022-10-03 21:29:35,2022,202210,2022Q4,2022W40,1,2022-10-04 13:25:07,2022-10-03 23:59:59,1,0,2022-10-03 23:59:59,18.99,26833,IT,COMAZZO,LO,LOMBARDIA
337,Shipped,StandardOrder,0,0,2022-10-04 18:53:22,2022,202210,2022Q4,2022W40,2,2022-10-05 16:56:55,2022-10-05 23:59:59,2,0,2022-10-05 23:59:59,35.98,25032,IT,CHIARI,BS,LOMBARDIA
129,Shipped,StandardOrder,0,0,2022-09-01 11:24:22,2022,202209,2022Q3,2022W35,4,2022-09-02 10:30:38,2022-09-01 23:59:59,1,0,2022-09-01 23:59:59,31.98,37045,IT,LEGNAGO,VR,VENETO
209,Shipped,StandardOrder,0,0,2022-09-20 18:46:17,2022,202209,2022Q3,2022W38,2,2022-09-20 22:23:23,2022-09-20 23:59:59,1,0,2022-09-20 23:59:59,27.99,41049,IT,SASSUOLO,MO,EMILIA-ROMAGNA
215,Shipped,StandardOrder,0,0,2022-09-20 18:50:54,2022,202209,2022Q3,2022W38,2,2022-09-21 03:31:20,2022-09-21 23:59:59,1,0,2022-09-21 23:59:59,14.99,16157,IT,GENOVA,GE,LIGURIA
259,Shipped,StandardOrder,0,0,2022-09-28 20:43:44,2022,202209,2022Q3,2022W39,3,2022-09-29 03:37:32,2022-09-29 23:59:59,1,0,2022-09-29 23:59:59,14.99,24050,IT,ZANICA,BG,LOMBARDIA
296,Shipped,StandardOrder,0,0,2022-10-02 10:57:04,2022,202210,2022Q4,2022W39,7,2022-10-02 20:21:14,2022-10-02 23:59:59,1,0,2022-10-02 23:59:59,19.99,21040,IT,LOZZA,VA,LOMBARDIA
366,Shipped,StandardOrder,0,0,2022-10-04 13:18:18,2022,202210,2022Q4,2022W40,2,2022-10-06 23:57:27,2022-10-04 23:59:59,1,0,2022-10-04 23:59:59,19.99,22070,IT,GUANZATE,CO,LOMBARDIA
373,Shipped,StandardOrder,0,0,2022-10-06 13:47:25,2022,202210,2022Q4,2022W40,4,2022-10-07 02:14:48,2022-10-07 23:59:59,1,0,2022-10-07 23:59:59,18.99,40023,IT,CASTEL GUELFO DI BOLOGNA,BO,EMILIA-ROMAGNA
144,Shipped,StandardOrder,0,0,2022-08-29 18:30:53,2022,202208,2022Q3,2022W35,1,2022-09-05 21:32:02,2022-09-05 23:59:59,1,0,2022-09-05 23:59:59,20.99,20017,IT,RHO,MI,LOMBARDIA
219,Shipped,StandardOrder,0,0,2022-09-22 10:16:31,2022,202209,2022Q3,2022W38,4,2022-09-22 17:22:59,2022-09-22 23:59:59,1,0,2022-09-22 23:59:59,19.99,95024,IT,PIANO D'API,CT,SICILIA
